id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,y
0,0.03906143150050577,0.6278411132459204,0.24049513673135536,1.9511093739085004,0.12416041237667147,0.21822262846093018,-1.3122897414096704,-2.0393601067984224,0.6935597935635732,-0.5016454785768253,17.16664376624642
1,-0.25815769561095686,-0.2301118984303962,-1.5087431990523275,1.9435311578158536,0.47634332140630176,0.26589347747961734,0.9772146695812766,-0.8636009647934464,-2.5721213348016114,-1.9320210714974713,-368.8349442445943
2,-2.183567589816076,0.7241625405443556,-0.4608443942055767,-0.16382056092723352,-1.0600939327548242,-1.2225655812380671,1.2157946595091211,-0.7704644281977538,-0.3067066945057998,-0.9842740481324234,-392.20519965936523
3,-0.3492000993288859,0.21557920983816073,0.4435462207438475,-0.5855210794106706,-1.1125003122742585,0.412707107045221,-0.5314438138620382,1.4698101105163046,-0.8182973928309727,-0.6912370056757176,-203.3324418993128
4,-0.14840246010978128,1.5625050176255477,-0.33902259320308087,0.5591371943966497,-0.17300299324056267,-1.9485656679934094,-1.6151829069965933,-0.8892113816237872,0.3208436414335423,1.2448082408946086,-34.070210831093476
5,2.2230389605806846,-1.0470841223573486,0.04717096696378206,-2.029223446745162,0.7068333277406506,1.6608797918572094,-1.0825694075041115,-0.2040801255561554,-2.7052452133931597,-1.9326754126136179,-274.5252359709156
6,1.4359798361529805,-0.7396008058079154,0.022538735809360323,-0.5413515576850095,1.0959762220529476,-0.025077754850598096,1.7154428585842718,0.05090624721019092,0.5878131830110187,-0.19529098811063275,319.68916326320095
7,1.269413001473476,0.8233602203600278,2.019609382885856,-1.3493395285600696,1.0627480809921876,0.8857465306006019,0.745054401075634,1.3567174559255823,-1.637833291484518,-1.1211469607623072,231.64435151110533
8,-1.3095819485311135,-1.5693232458641526,0.37038893781659243,0.1613148645564302,0.17079445581757127,1.2302919926175309,1.5155542733248684,0.7566944662766397,0.28382911294308877,0.5971520917969977,103.73033885235873
9,0.7855816793677384,1.410978187539586,-1.0867979742726974,-0.13344534008265388,-0.07870341678345966,1.0487038875684056,-2.017706675064551,-0.2530292601637751,-0.6034377731206662,-2.2403853325992795,-366.24208782571407
10,2.9484390035393466,-1.1469250221479532,0.6400736393077358,-0.3468857174289347,-0.18680840389935585,-0.8256224356775763,-2.405568635347152,-0.5440283876172713,0.7003485118447755,-2.065920575387775,-46.19884736396339
11,-0.34967557057936816,0.3311752151137998,-1.590266539208188,1.919564198950813,0.8448683766761961,1.1221372762906385,0.1864620549001927,1.046575228573241,1.5801281826488336,0.8076052888324636,245.83844328972714
12,0.9832002099541046,-1.3276115220890574,0.6358091354821724,-0.16184951964594127,0.9310434602147823,0.7838603453199593,0.7738540916534151,0.6010786131656141,1.9634539615531155,1.9452272134293709,588.1213028248243
13,-0.5386624776798344,-0.23963545379753642,-0.1023205875454788,-0.6676756238108642,0.25042752402091806,-1.2638341087154132,1.0785148675748162,0.2082457581244617,1.079887760183792,0.2751104873087559,78.17627296091085
14,-0.6225508910553272,1.0145661187527195,-0.05110124985607582,0.5694843038087465,-0.3631337780074341,-0.9259207472592721,1.3064397296367527,0.8038173636851592,-0.5486517134605964,-1.5496889845376434,-117.17786676851506
15,0.11138204841392513,0.7674780821302437,-0.040217041078127555,-0.6907100685504075,0.387389749222543,-1.0513453451312555,0.6376393279851423,0.15322133711064315,0.20651493121086995,-0.5863349632095863,20.53793303990365
16,0.5374882560847523,-0.7196828897729828,1.255505189750056,-1.2826023800019748,-0.05014470338864996,1.4627858356553467,2.092228953250485,-1.0869065726083806,1.5070538821698796,-1.291163807101069,241.56659724036012
17,-0.4350310499889253,0.493263681339867,0.7946869894744595,0.6897963908085154,0.7428919645391436,0.16492055627082858,-1.6214187091465622,0.6053471546087512,0.6305942119580059,-0.7611890118995217,24.5398504573951
18,-0.1595017016415191,2.1972523045622343,0.12130494056289258,-0.22029656101111078,-0.267357751913922,1.8038911058421736,-0.96365819618482,0.8976553449159511,0.7148052989512297,1.396299120559735,217.4484300579672
19,-0.10932445449319309,-0.40041076882152593,-0.6973991338351735,-0.289401337350017,0.6853185809816698,2.1060155296010565,0.4113761816422652,1.0240053546572583,-0.12202474243893786,0.1264058746170958,47.4271987783998
20,-0.04390067753498131,1.4463426473493848,1.1832006862458544,0.536481141816346,-1.2827649398508107,-0.5465257856121973,1.0482322732180527,0.3647025588039252,0.44767659760007344,2.144002870772094,384.14800083158445
21,0.25247029081468325,1.306969397185394,0.37935563809847417,-1.281393081290063,-0.8831669352823422,-1.0975725865629697,0.9580104913772604,0.4444027571411883,-0.6583932852694683,1.305679806006688,84.55703432758115
22,0.10039033641922483,0.17888605331089955,0.024006759933527216,0.7616250179028817,-0.1506869551880417,-0.4624044669557662,-0.49963869126326826,-2.4178114411498837,0.12003684824405964,-0.21731211903396322,-80.15152967503221
23,0.8591039179475142,0.9783903585483037,0.16056782030789196,-1.1581717746013165,1.6182342842272572,-2.3161823042055283,-0.012081806878536982,1.0665725406317392,1.0549735538504077,0.3989156901238481,290.61788632569966
24,-0.8893505665782234,0.254054060278335,0.7800941231287498,-1.137179395098144,0.42894326667687044,-0.24866691585653491,-1.964450679141513,-0.1682729678528954,0.9360882348967948,2.5468599122766955,117.99554834484185
25,-0.009990192655523806,1.005701219925424,0.6407020846511717,0.010502205604060443,2.3412870003488813,-0.28869974853004704,-0.5691150265888614,3.166782818760501,-1.068730768467523,-0.289224006390732,192.6893232326321
26,1.8207417483376231,-0.10938342702056934,1.3745506720775733,-1.139642734846227,0.42520118601708756,-0.1972790851235043,0.4094873831950592,1.5634699494187465,0.10846597412716268,-0.030300782607164355,350.2873416404612
27,-0.26096082956822064,1.4577805524122096,1.2142197623263113,0.35476473292039995,-0.5639315821196672,-0.43112849878729853,0.8910126185315759,0.4950458320942684,1.3125412865885682,-0.1360138264761875,275.3449703009564
28,0.7282829510642592,0.14067365314947242,-0.7401260997649635,1.6177324462201663,-0.029786277202772094,-0.8328948545439854,-1.1820506652250724,-3.2942606675895707,0.13962462648251653,1.7433621904634988,39.98691998196203
29,-0.22122615842567706,0.24627755355281156,0.10872516616357125,-0.9139565390228208,-2.271988563741957,0.04670152877982348,-0.9237605510121696,-0.06007874000232964,-0.3892115351953429,-1.3851249821912788,-419.9186908195402
30,0.3396422611664246,-0.8159342864709788,-0.9803576858176585,0.9824545872397547,-1.40438305847852,1.370265851099209,0.7368665799565397,1.264500991692656,0.26616549465145733,0.9529571182308535,90.75267199834279
31,-2.0232840521921687,1.3933588140959727,-1.4924886121619827,0.1140202454032211,-0.5126653630836002,0.5008389987944725,-1.3512275372232048,-0.4369765019957709,-0.4111079692355237,-0.734711199033581,-521.0559114400488
32,0.15799507654416226,0.2651146657080885,1.0113483594408677,1.0396907632129924,-0.5347088971480044,-0.01243720937370422,0.34617679727965495,-1.4361339761378424,0.6788310664244056,1.033882045383008,256.40777429937225
33,1.209483830181466,-1.4386404437251845,-0.4010283542191655,1.4685832469293143,-1.4433755414148783,-0.6087588475505527,1.2290518518219429,0.09077834543081946,1.0643057826558742,-0.7577231378125828,103.68213795497383
34,0.2827568646769978,0.04357094706333352,-0.20845714864696016,-0.6290283684491782,-1.256742988385279,-0.9511888691898136,0.013650363995520763,0.15575936836111484,1.6627874079643608,-0.5306124962075851,-39.106442786170184
35,-1.205612377666529,0.4580523431321393,-0.3679049363570582,1.0246933786668984,0.8292547533525572,1.210488086516248,1.350796666615744,0.2674072770864185,0.4082906081110762,0.7880853587776994,201.1269441241814
36,1.1244082110971299,1.7818898398702914,-1.9519578820236168,0.004772862432663689,0.5027083569597337,-0.8337824348805423,-0.390206225579051,0.5853656212524624,0.12187157126682323,-2.161261128088334,-187.937473266624
37,-0.9463697207027476,1.3006873232340146,-0.12462744211429144,0.3176704115355505,-1.0026638616549421,-0.5329962329018335,0.5365428752905997,-0.3044954603102263,-0.09205412716729673,-0.5656523616808878,-154.73086114083395
38,-0.890389986868578,-1.9840224362838998,-0.7743577719694498,1.1022087136448615,-0.7161357513154227,-1.9598190359646999,1.1796844731494738,-1.3393551303502813,-1.398634154188582,-0.4996142136241149,-386.1685046146681
39,1.2822587805800798,0.4046030271273704,0.09393828257718044,-0.8279993047470986,-0.7879268415441082,-0.6807585467658206,-1.3588083249869585,0.0782880943766764,-0.6243642570046319,1.7899071695779216,51.56874393410781
40,-1.8126423801660738,1.8710263257312776,0.6363756114228081,-1.459757535891493,-0.4536649976954451,1.2067794522471733,-0.05193208778084631,-2.6202392459332744,0.06366063238977923,-0.49454848129809065,-253.16873802195914
41,-1.2482041523434408,0.3715336641276718,-0.047809246955552435,1.9002092639631152,2.290372938238809,1.0346299859933188,-0.29808843372257676,1.3214372764450355,-1.2227909411603686,-0.19803818072702464,60.205969436422635
42,0.8279418812294219,1.095976797387329,0.38888464001147255,-0.26373202622582415,-0.9296284330772934,-0.8661782831678302,0.24297972544638943,2.8554812670029444,-0.5184135023791144,0.46358457814169446,163.00983174380195
43,-2.1295124105317833,0.4480913068748857,-0.9754208677386791,-0.1472714849136951,-0.7364008588125335,0.292358352639791,-1.6754899411383637,-0.7619818334899585,-0.6706225214134723,-0.770976612470679,-606.0467409844362
44,0.42629751483526385,2.2029433027929235,3.5693473746808513,-0.5701371581310418,0.4520161925758694,1.5583899425162204,0.8617025711412089,0.581663051842012,0.7887822401146253,-0.8551865193207073,563.606251967739
45,-0.6987461038588731,-1.2599711213140867,-0.4276860994855118,-1.8708985687717605,0.4958429377933403,0.8464808042627522,0.493821778013942,-0.7660868871826657,-0.8772557975697227,-1.6730067556068746,-391.6391783787982
46,0.24807975461677212,0.08941539157462246,-0.6072516170166435,-1.700875898915231,-1.040659880248283,0.6100936793122398,1.5958055960129174,-0.016316709263217155,-0.5098200259656294,-0.15208735423564587,-107.50263146219497
47,1.0528334341452275,0.2875890321396292,1.2006250196104347,-0.19537381457767458,-0.8634685924102976,0.29777580285347643,0.14653280188910506,-0.05411992443710636,0.41086126471073375,-0.9622171513090052,132.7218608314226
48,-1.0717174073107596,1.0103973592689144,0.558703483875516,1.1416826330375158,0.03397468710765655,1.7513949756597675,0.3846642152573665,0.9420909454718227,0.43338339788503477,1.0072560679522726,254.4432743573549
49,-0.033976005605456994,-0.032516765671919565,-1.4279291119121316,2.1035366859595177,0.09195407491812556,1.8127439290446266,0.6262246694220747,-1.2967593448323538,2.262418426236976,0.1893012983567512,209.89845698093256
50,0.000822949870842288,-0.8989114659048358,-0.7121241251420499,-1.212117036909492,-1.0642916993204885,-1.1723292781990426,0.4862123054740557,-0.06852131138281949,1.4389508371693376,1.3818650006158506,11.974692035066843
