id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7000,1.3360149432511075,0.3447555345037898,0.5867078150297671,0.636724190825375,-0.2956064176044193,-0.08668345602127318,-0.4585200565742101,-0.42337964676195455,-0.6074827835275329,0.3783898285590536
7001,-0.9486259705162268,-0.11878498133378348,0.015887484164990553,0.2211326384117504,0.34247628806631303,1.2626632571843799,-0.5212417777173731,-0.5248737196513754,-0.08053911513766962,-0.07609176784304152
7002,0.7211001713559307,0.8139320042437126,0.7389385525721849,-0.2664548206214295,-0.7682444185164676,-0.24520096285422205,-2.073572080559718,1.7338951132553888,0.9167393478855164,-0.006561727970588223
7003,0.43550548617292395,0.3479534138346173,1.1355121262903343,-0.6257495958894002,-0.5138495684114482,-0.23250350724718083,-1.0588435490815753,0.9898478351019379,-1.3936411471023613,1.436960696165196
7004,0.7085880200285082,1.002628103863623,-0.5353626184510482,0.05372603358426265,0.4812847632140664,0.8380234057363919,0.16400370613812973,-0.582106839645057,-0.15248585818113766,0.13188318800660154
7005,0.8578713799893133,1.0880538372840691,1.5319774857381288,0.7666517473271792,0.9999833240956637,-0.08583621294080315,-0.530035592069598,-1.181619284597439,0.2846006296557102,0.4973898228128345
7006,0.9469964256859993,-1.1462532263022085,0.5051495313359546,0.7760053516068661,1.0291231835192987,0.8830105282809865,0.5785695305005513,0.07099304060049251,-0.5868161238426421,-0.3279666319330206
7007,-0.8694073961993671,-1.7470205155139904,-1.3641387737559723,0.08373471328860929,1.4797113177810899,0.609103009740548,0.1991035536353839,-0.26450148881955043,2.322272274933388,2.1333705831636847
7008,0.5758477387995243,1.2269699260692652,0.16630115867327194,-0.32868694214010097,-0.9723358599973468,-2.2789469985724526,1.0874794461519735,0.19547464472695414,-1.0866989230428348,-0.9645024281524807
7009,0.9861116962739407,-0.7317956066309729,-1.321289985589731,-0.5317083278377644,0.606696275955819,-0.4004048755151568,-0.043649513816885914,0.003735823106712484,-1.193277545515246,-0.10909175982173593
7010,0.8267657448762488,1.33130458442522,-0.41472064901721717,-1.5546141262819186,0.8778092498381066,-1.5082542698085393,0.5296097991612194,0.14072773721143014,-0.5015262581853251,-0.3103525815029012
7011,-1.6023970674816308,1.0052685036762279,-0.09868012185861641,0.824901005519117,-0.9649681886189697,-0.9559939859353153,-0.01119522560441892,0.7843760961551021,0.9969392818238282,-0.3027489918846448
7012,3.1427185686457526,1.8224978975133637,-0.3082841683213571,0.6280887547304743,-1.5124270824885853,-0.6144558304215713,-0.904330738006311,1.3725894719834455,-0.3105050181706593,0.8029709816882732
7013,0.12797783463274717,0.3306923595807125,-0.07320170365142296,0.1681693833486355,0.03878700451468119,1.0804634300496625,0.7210501720500045,1.4355105873542566,2.2887791144527827,0.7252580491245728
7014,-2.196596190569186,-0.09618695443592958,2.1846212167785017,-0.11997604406784425,0.28862538066947413,-0.8834345253323347,1.2968562693596462,-0.0848877863871669,1.1612125916261782,1.2836502347624426
7015,0.15556667415112663,0.19713385614933893,-0.6273859589553815,0.495244605500878,0.1815504292353453,-0.4829128889526883,2.3863627475057174,1.0338821973529335,-0.38188206646423595,0.9453028248737233
7016,0.5147813510438953,1.5025904031853952,0.6059048825358375,0.033420932120855736,-0.5346367922169526,-0.7232868720054026,-0.751095404155484,0.4447150138558452,-1.1001347815566693,0.6225766087576011
7017,2.4315354732887204,0.42752427116451147,-1.7847838467125656,0.27911971455493667,0.7026431228919038,-0.6144847536386302,-0.6079963822456204,-0.9003520433034673,1.9006256797627659,0.44308990296365125
7018,-0.5261272322684712,-0.9530746019886858,0.8669953002008295,-1.149676501901548,-2.1435969645217146,0.7602136008214174,0.2325991827246325,0.027565289143232363,-1.3597257424953695,1.420128389194684
7019,0.3315043573802065,-1.0088532775404624,-2.018277483216673,-0.5620003214965964,-0.15136755549137657,1.4376154374100343,1.1906324159138786,1.109964627004695,-1.470847140987496,-1.319378797837349
7020,1.103887436952043,0.17750168628231383,-0.5224838016795015,-1.2846241579117812,0.5519436689268145,0.49221654588460617,1.2486877650720594,0.5667689948283571,-0.19829228253861075,-1.0262037369003512
7021,0.10742698696409288,0.14801107990881182,0.9815214927656756,-0.5656636068756902,1.5051607079402998,-0.8369376889025728,0.12162074197733588,0.321244155400484,1.2711498626847024,0.09924607273814652
7022,0.3657156099431459,-0.4553602801200996,0.27083380583562616,-1.4826244981336503,-0.07808685548126935,-2.2355691959810513,-0.2649700136655006,-0.30450957896196,0.7321674469729321,-1.5895796267341284
7023,0.31695288218434914,0.18487318952055898,1.0289151715124898,-0.29318704933412326,-0.794743984882648,-0.024904196584956875,-0.3956533271613774,1.1428026386765198,-0.5716499822854413,-1.0238859275565075
7024,-1.217909859049691,-0.7228274816848125,0.4904939603674141,0.04601353731907347,3.144258137497018,0.688021598397654,0.7023356758033824,0.10927421785056486,0.2799550638197439,-0.18350420277052865
7025,0.8092352097493823,1.0270245260106439,-1.1451183906579527,1.8185496585497665,-0.2097158119459778,1.2351000003951915,0.626587028038351,0.143088476316386,0.49468682966201305,0.4650164837917107
